event_id,config_id,file,warning_t,confirmation_t,warning_to_confirm_age,source,best_idx,current_idx,collection_size,acc_current_on_warning,acc_best_on_warning,acc_new_on_warning,buffer_len,reuse_looked_better,acc_best_minus_new,gt_match,nearest_drift_start,confirmation_delay,prewarn_slope,prewarn_peak,prewarn_mean,n_leader_swaps,fresh_ever_led,final_leader_origin,duel_final_margin,duel_segment_len,reuse_survived,snapshot_matched_duel
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::43799::48599,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,43799,48599,4800,ecpf_detector_dual_seqdrift2,10,11,4,0.9693813788794001,0.9693813788794001,0.9791710060404083,4801,0,-0.009789627161008174,TP,48495,104,5.744257973132003e-05,0.6763850042867279,0.19126508684327712,2,1,reused,3,350,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::48999::49799,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,48999,49799,800,ecpf_detector_dual_seqdrift2,7,12,4,0.8227215980024969,0.9812734082397003,0.9250936329588015,801,1,0.05617977528089879,FP,48495,1304,-0.00018824409623659588,0.7063010226247898,0.2349349543635091,0,0,reused,5,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::50099::54799,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,50099,54799,4700,ecpf_detector_dual_seqdrift2,7,13,4,0.8406721974048075,0.978940650925335,0.9812805786002978,4701,0,-0.0023399276749628273,FP,48495,6304,,,,2,1,reused,4,1350,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::56199::63199,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,56199,63199,7000,ecpf_detector_dual_seqdrift2,7,14,4,0.8333095272103985,0.9804313669475789,0.9860019997143266,7001,0,-0.00557063276674763,TP,62938,261,8.661185056296701e-05,0.7780054784781989,0.21405488660697325,1,1,fresh,4,550,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::63799::81199,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,63799,81199,17400,ecpf_detector_dual_seqdrift2,10,15,3,0.8112752140681571,0.9691971725762887,0.9856904775587609,17401,0,-0.016493304982472257,FP,81533,-334,7.017862750456577e-06,0.6972391124093955,0.21616478820772594,1,1,fresh,7,450,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::81699::81799,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,81699,81799,100,ecpf_detector_dual_seqdrift2,7,16,3,0.9603960396039604,0.9603960396039604,0.801980198019802,101,1,0.15841584158415833,FP,81533,266,-3.120665288646408e-05,0.7117391661279979,0.23026898610766744,0,0,reused,28,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::82099::82599,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,82099,82599,500,ecpf_detector_dual_seqdrift2,16,17,2,0.9780439121756487,0.9780439121756487,0.9600798403193613,501,1,0.017964071856287345,FP,81533,1066,,,,0,0,reused,13,150,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::82799::85599,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,82799,85599,2800,ecpf_detector_dual_seqdrift2,16,18,2,0.9760799714387719,0.9760799714387719,0.9789360942520529,2801,0,-0.002856122813280959,FP,81533,4066,,,,2,1,reused,0,250,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::85899::86599,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,85899,86599,700,ecpf_detector_dual_seqdrift2,16,19,2,0.9700427960057061,0.9700427960057061,0.9500713266761769,701,1,0.0199714693295292,FP,81533,5066,,,,0,0,reused,13,350,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::86999::91799,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,86999,91799,4800,ecpf_detector_dual_seqdrift2,16,20,2,0.9839616746511144,0.9839616746511144,0.9843782545303061,4801,0,-0.00041657987919174744,FP,81533,10266,0.0002919803916533432,0.7946317002778815,0.23292856845011176,0,0,reused,6,250,1,0
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::92099::92599,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,92099,92599,500,ecpf_detector_dual_seqdrift2,16,21,2,0.9740518962075848,0.9740518962075848,0.9580838323353293,501,1,0.015968063872255467,FP,81533,11066,,,,0,0,reused,10,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::92899::95599,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,92899,95599,2700,ecpf_detector_dual_seqdrift2,16,22,2,0.9844502036282858,0.9844502036282858,0.980007404664939,2701,1,0.004442798963346872,FP,81533,14066,,,,0,0,reused,14,1050,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g08.csv::96699::98399,uq_variance_seqdrift2,recurring_sud_sea100k_g08.csv,96699,98399,1700,ecpf_detector_dual_seqdrift2,16,23,2,0.9841269841269841,0.9841269841269841,0.9723691945914168,1701,1,0.011757789535567276,FP,81533,16866,3.886417056916536e-05,0.7541629340551952,0.2209379821937429,0,0,reused,4,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::699::2199,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,699,2199,1500,ecpf_detector_dual_seqdrift2,0,1,2,0.9133910726182545,0.9133910726182545,0.9400399733510992,1501,0,-0.02664890073284476,FP,7989,-5790,0.00020855983997916593,0.4841886157267748,0.10993561435278529,2,1,reused,3,350,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::2599::3399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,2599,3399,800,ecpf_detector_dual_seqdrift2,1,2,3,0.9300873907615481,0.9300873907615481,0.9113607990012484,801,1,0.01872659176029967,FP,7989,-4590,-0.0002567598727050163,0.5662155195623023,0.15499925879051127,3,1,fresh,1,294,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::3699::5599,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,3699,5599,1900,ecpf_detector_dual_seqdrift2,1,3,4,0.9305628616517623,0.9426617569700158,0.9663335086796423,1901,0,-0.023671751709626543,FP,7989,-2390,,,,2,1,reused,8,350,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::5999::8199,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,5999,8199,2200,ecpf_detector_dual_seqdrift2,3,4,2,0.9609268514311676,0.9609268514311676,0.9445706497046797,2201,1,0.016356201726487885,TP,7989,210,-0.0005851975039343668,0.6016156934163379,0.18212500969526338,0,0,reused,21,650,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::8899::21599,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,8899,21599,12700,ecpf_detector_dual_seqdrift2,4,5,3,0.9018187544287851,0.9018187544287851,0.9823635934178411,12701,0,-0.08054483898905596,FP,25726,-4127,0.00012940569622835223,0.6718536066446568,0.1533585125073506,1,1,fresh,12,150,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::21799::22199,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,21799,22199,400,ecpf_detector_dual_seqdrift2,5,6,4,0.970074812967581,0.970074812967581,0.9625935162094763,401,1,0.007481296758104716,FP,25726,-3527,,,,0,0,reused,11,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::22499::22999,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,22499,22999,500,ecpf_detector_dual_seqdrift2,6,7,4,0.9700598802395209,0.9700598802395209,0.936127744510978,501,1,0.03393213572854292,FP,25726,-2727,,,,0,0,reused,26,350,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::23399::25799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,23399,25799,2400,ecpf_detector_dual_seqdrift2,6,8,4,0.8325697625989171,0.9766763848396501,0.9537692628071637,2401,1,0.02290712203248646,TP,25726,73,0.0002167443042777409,0.7103138265320768,0.20932026731573777,1,1,fresh,11,150,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::25999::26399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,25999,26399,400,ecpf_detector_dual_seqdrift2,3,9,5,0.885286783042394,0.9775561097256857,0.9301745635910225,401,1,0.04738154613466328,FP,25726,673,,,,0,0,reused,8,150,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::26599::27399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,26599,27399,800,ecpf_detector_dual_seqdrift2,9,10,5,0.951310861423221,0.951310861423221,0.9250936329588015,801,1,0.02621722846441943,FP,25726,1673,,,,0,0,reused,7,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::27699::27799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,27699,27799,100,ecpf_detector_dual_seqdrift2,4,11,5,0.9306930693069307,0.9306930693069307,0.7524752475247525,101,1,0.17821782178217827,FP,25726,2073,,,,2,1,reused,6,150,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::27999::29799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,27999,29799,1800,ecpf_detector_dual_seqdrift2,10,12,5,0.9411438089950028,0.9450305385896725,0.9361465852304275,1801,1,0.008883953359244967,FP,25726,4073,,,,2,1,reused,3,450,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::30299::32599,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,30299,32599,2300,ecpf_detector_dual_seqdrift2,10,13,5,0.8526727509778357,0.9521946979574099,0.9565406345067362,2301,0,-0.004345936549326357,FP,37954,-5355,0.00021893848389435445,0.6723095231009875,0.16915810340198484,1,1,fresh,3,250,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::32899::32999,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,32899,32999,100,ecpf_detector_dual_seqdrift2,11,14,6,0.9108910891089109,0.9504950495049505,0.9603960396039604,101,0,-0.00990099009900991,FP,37954,-4955,,,,2,1,reused,14,650,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::33699::34799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,33699,34799,1100,ecpf_detector_dual_seqdrift2,13,15,6,0.8537693006357856,0.9527702089009991,0.9382379654859219,1101,1,0.014532243415077195,FP,37954,-3155,6.0758380633814185e-05,0.6585434570627947,0.16837287511360172,2,1,reused,5,350,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::35199::35399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,35199,35399,200,ecpf_detector_dual_seqdrift2,15,16,5,0.9353233830845771,0.9353233830845771,0.8756218905472637,201,1,0.05970149253731338,FP,37954,-2555,0.0005190994185086566,0.598346314188765,0.17908603741876228,0,0,reused,47,1850,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::37299::37999,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,37299,37999,700,ecpf_detector_dual_seqdrift2,15,17,5,0.8359486447931527,0.9529243937232525,0.9015691868758916,701,1,0.051355206847360946,TP,37954,45,6.528980617729017e-05,0.49904137510036944,0.16558050473471123,1,1,fresh,8,250,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::38299::40599,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,38299,40599,2300,ecpf_detector_dual_seqdrift2,6,18,5,0.9834854411125598,0.9834854411125598,0.9756627553237722,2301,1,0.007822685788787531,FP,37954,2645,,,,0,0,reused,1,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::40899::43399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,40899,43399,2500,ecpf_detector_dual_seqdrift2,6,19,5,0.984406237504998,0.984406237504998,0.9712115153938424,2501,1,0.013194722111155577,FP,37954,5445,,,,2,1,reused,8,250,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::43699::47399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,43699,47399,3700,ecpf_detector_dual_seqdrift2,19,20,5,0.9851391515806539,0.9851391515806539,0.9778438259929749,3701,1,0.00729532558767898,FP,51002,-3603,,,,0,0,reused,9,850,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::48299::50799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,48299,50799,2500,ecpf_detector_dual_seqdrift2,19,21,5,0.9108356657337066,0.9788084766093562,0.9672131147540983,2501,1,0.01159536185525789,FP,51002,-203,0.00014690761784611102,0.8518418893111217,0.20940072851940947,0,0,reused,3,150,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::50999::51199,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,50999,51199,200,ecpf_detector_dual_seqdrift2,15,22,5,0.900497512437811,0.945273631840796,0.9353233830845771,201,1,0.009950248756218971,TP,51002,197,,,,2,1,reused,8,350,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::51599::52199,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,51599,52199,600,ecpf_detector_dual_seqdrift2,15,23,5,0.9001663893510815,0.9484193011647255,0.908485856905158,601,1,0.03993344425956746,FP,51002,1197,-0.0005472818062965954,0.48042889669243516,0.1559624719504182,0,0,reused,16,650,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::52899::53199,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,52899,53199,300,ecpf_detector_dual_seqdrift2,11,24,5,0.9235880398671097,0.9568106312292359,0.9136212624584718,301,1,0.04318936877076418,FP,51002,2197,6.765328943956365e-05,0.6043430108844574,0.15533804151626782,4,1,reused,19,550,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::53799::57799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,53799,57799,4000,ecpf_detector_dual_seqdrift2,15,25,5,0.9117720569857536,0.9522619345163709,0.9750062484378905,4001,0,-0.022744313921519654,TP,57655,144,0.00010836467042280833,0.6286490694442077,0.15876522361611378,1,1,fresh,2,150,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::57999::58399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,57999,58399,400,ecpf_detector_dual_seqdrift2,19,26,5,0.9177057356608479,0.9775561097256857,0.9501246882793017,401,1,0.027431421446383997,FP,57655,744,,,,0,0,reused,32,850,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::59299::62399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,59299,62399,3100,ecpf_detector_dual_seqdrift2,19,27,5,0.908416639793615,0.9780715898097387,0.9703321509190583,3101,1,0.007739438890680406,FP,65686,-3287,2.5145705261892358e-05,0.934748023909658,0.21274895941716,0,0,reused,2,150,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::62599::65799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,62599,65799,3200,ecpf_detector_dual_seqdrift2,19,28,5,0.901280849734458,0.9734457981880662,0.9675101530771634,3201,1,0.005935645110902832,TP,65686,113,,,,3,1,fresh,20,650,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::66499::67799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,66499,67799,1300,ecpf_detector_dual_seqdrift2,15,29,5,0.9100691775557264,0.9592621060722522,0.9269792467332821,1301,1,0.032282859338970016,FP,65686,2113,9.065382055666152e-05,0.6010498648196323,0.18112320881779012,0,0,reused,6,150,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::67999::68999,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,67999,68999,1000,ecpf_detector_dual_seqdrift2,15,30,5,0.929070929070929,0.9560439560439561,0.8941058941058941,1001,1,0.06193806193806195,FP,65686,3313,,,,0,0,reused,13,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::69299::69399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,69299,69399,100,ecpf_detector_dual_seqdrift2,15,31,5,0.9603960396039604,0.9702970297029703,0.9702970297029703,101,1,0.0,FP,65686,3713,,,,2,1,reused,23,550,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::69999::70799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,69999,70799,800,ecpf_detector_dual_seqdrift2,15,32,5,0.9338327091136079,0.9637952559300874,0.8876404494382022,801,1,0.07615480649188522,FP,65686,5113,8.88318221128222e-05,0.5470385366715524,0.15522036573663678,2,1,reused,8,150,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::70999::76599,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,70999,76599,5600,ecpf_detector_dual_seqdrift2,15,33,5,0.9401892519193001,0.9566148901981789,0.9650062488841278,5601,0,-0.008391358685948869,FP,83140,-6541,,,,1,1,fresh,4,150,0,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::76799::77599,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,76799,77599,800,ecpf_detector_dual_seqdrift2,33,34,5,0.9600499375780275,0.9600499375780275,0.9338327091136079,801,1,0.02621722846441954,FP,83140,-5541,,,,2,1,reused,11,450,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::78099::79199,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,78099,79199,1100,ecpf_detector_dual_seqdrift2,33,35,5,0.935513169845595,0.9600363306085377,0.9291553133514986,1101,1,0.030881017257039067,FP,83140,-3941,0.00016585110992864898,0.6381976595327636,0.1640604918164543,4,1,reused,4,450,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::79699::80599,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,79699,80599,900,ecpf_detector_dual_seqdrift2,33,36,5,0.9389567147613762,0.9600443951165372,0.9234184239733629,901,1,0.03662597114317423,FP,83140,-2541,0.00021920424487759777,0.5892392201163357,0.16674630075769578,0,0,reused,41,1550,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::82199::82599,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,82199,82599,400,ecpf_detector_dual_seqdrift2,33,37,5,0.9451371571072319,0.9526184538653366,0.9102244389027432,401,1,0.04239401496259343,FP,83140,-541,2.112210846971377e-05,0.7042290767753154,0.16635220501668177,0,0,reused,9,150,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::82799::83199,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,82799,83199,400,ecpf_detector_dual_seqdrift2,33,38,5,0.9451371571072319,0.9476309226932669,0.9351620947630923,401,1,0.012468827930174564,TP,83140,59,,,,2,1,reused,1,180,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::83399::84399,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,83399,84399,1000,ecpf_detector_dual_seqdrift2,19,39,5,0.9000999000999002,0.99000999000999,0.9590409590409591,1001,1,0.03096903096903092,FP,83140,1259,,,,0,0,reused,3,250,1,1
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::84699::90999,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,84699,90999,6300,ecpf_detector_dual_seqdrift2,19,40,5,0.8993810506268847,0.9809554039041422,0.9765116648151088,6301,1,0.004443739089033394,TP,90931,68,,,,3,1,fresh,1,163,0,0
uq_variance_seqdrift2::recurring_sud_sea100k_g09.csv::91199::94799,uq_variance_seqdrift2,recurring_sud_sea100k_g09.csv,91199,94799,3600,ecpf_detector_dual_seqdrift2,33,41,6,0.8692029991668981,0.9750069425159678,0.9380727575673424,3601,1,0.036934184948625326,FP,90931,3868,,,,4,1,reused,4,150,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::699::3199,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,699,3199,2500,ecpf_detector_dual_seqdrift2,0,1,2,0.9344262295081968,0.9344262295081968,0.9744102359056377,2501,0,-0.03998400639744093,FP,14476,-11277,-2.314580537281927e-05,0.4,0.14352159468438538,3,1,fresh,16,550,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::3799::5999,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,3799,5999,2200,ecpf_detector_dual_seqdrift2,1,2,3,0.9750113584734211,0.9750113584734211,0.9559291231258519,2201,1,0.019082235347569254,FP,14476,-8477,6.142290469894169e-05,0.4,0.17466666666666666,2,1,reused,12,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::6299::6999,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,6299,6999,700,ecpf_detector_dual_seqdrift2,2,3,3,0.9657631954350927,0.9657631954350927,0.948644793152639,701,1,0.01711840228245365,FP,14476,-7477,,,,1,1,fresh,2,150,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::7199::11799,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,7199,11799,4600,ecpf_detector_dual_seqdrift2,2,4,4,0.9369702238643773,0.9604433818735058,0.9663116713757879,4601,0,-0.005868289502282131,FP,14476,-2677,,,,1,1,fresh,3,350,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::12199::12799,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,12199,12799,600,ecpf_detector_dual_seqdrift2,2,5,4,0.940099833610649,0.9733777038269551,0.9450915141430949,601,1,0.028286189683860208,FP,14476,-1677,0.0006720672067205958,0.4,0.15999999999999998,2,1,reused,3,350,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::13199::13199,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,13199,13199,0,ecpf_detector_dual_seqdrift2,2,6,3,1.0,1.0,1.0,1,1,0.0,FP,14476,-1277,-0.0009180918091808598,0.4,0.15799999999999997,0,0,reused,22,250,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::13499::13599,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,13499,13599,100,ecpf_detector_dual_seqdrift2,2,7,3,0.9702970297029703,0.9702970297029703,0.900990099009901,101,1,0.06930693069306926,FP,14476,-877,,,,0,0,reused,26,550,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::14199::14599,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,14199,14599,400,ecpf_detector_dual_seqdrift2,2,8,3,0.9301745635910225,0.9301745635910225,0.9201995012468828,401,1,0.009975062344139696,TP,14476,123,3.306703407815541e-05,0.4,0.13466666666666666,4,1,reused,6,550,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::15199::16799,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,15199,16799,1600,ecpf_detector_dual_seqdrift2,2,9,3,0.9344159900062461,0.9344159900062461,0.9456589631480324,1601,0,-0.01124297314178635,FP,14476,2323,0.00024151379459771765,0.4,0.13599999999999998,1,1,fresh,9,350,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::17199::18599,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,17199,18599,1400,ecpf_detector_dual_seqdrift2,9,10,4,0.9557458957887224,0.9557458957887224,0.9414703783012134,1401,1,0.014275517487508993,FP,20300,-1701,0.0002844284428443507,0.4,0.14600000000000002,2,1,reused,3,350,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::18999::20599,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,18999,20599,1600,ecpf_detector_dual_seqdrift2,10,11,4,0.9631480324797002,0.9631480324797002,0.9544034978138664,1601,1,0.008744534665833803,TP,20300,299,0.0004032403240323693,0.4,0.136,1,1,fresh,4,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::20899::21399,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,20899,21399,500,ecpf_detector_dual_seqdrift2,2,12,5,0.9281437125748503,0.9620758483033932,0.93812375249501,501,1,0.0239520958083832,FP,20300,1099,,,,0,0,reused,22,250,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::21699::23999,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,21699,23999,2300,ecpf_detector_dual_seqdrift2,2,13,5,0.9661016949152542,0.9661016949152542,0.9713168187744459,2301,0,-0.0052151238591916504,FP,24709,-710,,,,2,1,reused,1,250,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::24299::24999,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,24299,24999,700,ecpf_detector_dual_seqdrift2,2,14,5,0.9600570613409415,0.9600570613409415,0.927246790299572,701,1,0.032810271041369465,TP,24709,290,,,,2,1,reused,1,173,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::25199::25999,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,25199,25999,800,ecpf_detector_dual_seqdrift2,10,15,5,0.920099875156055,0.9625468164794008,0.947565543071161,801,1,0.014981273408239737,FP,24709,1290,,,,2,1,reused,8,350,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::26399::28199,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,26399,28199,1800,ecpf_detector_dual_seqdrift2,15,16,5,0.9572459744586341,0.9572459744586341,0.9500277623542477,1801,1,0.0072182121043864456,FP,24709,3490,0.000724872487248697,0.4,0.144,1,1,fresh,2,250,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::28499::30799,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,28499,30799,2300,ecpf_detector_dual_seqdrift2,15,17,5,0.9261190786614515,0.9578444154715341,0.9487179487179487,2301,1,0.009126466753585416,FP,24709,6090,,,,1,1,fresh,4,150,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::30999::32599,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,30999,32599,1600,ecpf_detector_dual_seqdrift2,15,18,5,0.9425359150530919,0.962523422860712,0.9412866958151156,1601,1,0.021236727045596426,FP,24709,7890,,,,4,1,reused,2,450,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::33099::39599,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,33099,39599,6500,ecpf_detector_dual_seqdrift2,15,19,5,0.9284725426857406,0.9535456083679434,0.9513920935240732,6501,1,0.0021535148438702745,FP,40858,-1259,0.0004986124653115544,0.4,0.128,0,0,reused,1,150,1,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::39799::40999,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,39799,40999,1200,ecpf_detector_dual_seqdrift2,15,20,5,0.9342214820982515,0.9467110741049126,0.948376353039134,1201,0,-0.0016652789342214147,TP,40858,141,,,,1,1,fresh,6,150,0,1
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::41199::56599,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,41199,56599,15400,ecpf_detector_dual_seqdrift2,2,21,6,0.9289656515810661,0.9451334328939679,0.9230569443542627,15401,1,0.02207648853970523,TP,57376,-777,,,,1,1,fresh,3,150,0,0
uq_vote_seqdrift2::recurring_sud_sea100k_g00.csv::56799::56999,uq_vote_seqdrift2,recurring_sud_sea100k_g00.csv,56799,56999,200,ecpf_detector_dual_seqdrift2,15,22,7,0.9253731343283582,0.9502487562189055,0.7960199004975125,201,1,0.154228855721393,FP,57376,-377,,,,2,1,reused,26,750,0,0
